item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q110813480,Q110813480,P577,1979-01-01T00:00:00Z,,1984-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4997418W,statement
Q110816205,Q110816205,P577,1999-01-01T00:00:00Z,,1999-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL111130W,statement
Q110943678,Q110943678,P577,2007-01-01T00:00:00Z,,2007-11-30T00:00:00+00:00Z,https://openlibrary.org/works/OL8938192W,statement
Q110950673,Q110950673,P577,1929-01-01T00:00:00Z,,1933-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL11878425W,statement
Q110967905,Q110967905,P577,1609-01-01T00:00:00Z,,1613-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15719106W,statement
Q111015520,Q111015520,P577,2016-01-01T00:00:00Z,,2016-03-31T00:00:00+00:00Z,https://openlibrary.org/works/OL20966066W,statement
Q111036143,Q111036143,P577,2022-11-04T00:00:00Z,,2020-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL27678846W,statement
Q111037988,Q111037988,P577,1949-01-01T00:00:00Z,,1956-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1266553W,statement
Q111045573,Q111045573,P577,2006-01-01T00:00:00Z,,2006-09-30T00:00:00+00:00Z,https://openlibrary.org/works/OL19570585W,statement
Q111045702,Q111045702,P577,2014-01-01T00:00:00Z,,2014-11-12T00:00:00+00:00Z,https://openlibrary.org/works/OL19064512W,statement
Q111142857,Q111142857,P577,1918-01-01T00:00:00Z,,1919-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4534963W,statement
Q111142867,Q111142867,P577,1918-01-01T00:00:00Z,,1956-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4534913W,statement
Q111142872,Q111142872,P577,1920-01-01T00:00:00Z,,1928-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4534914W,statement
Q111265120,Q111265120,P577,2017-01-01T00:00:00Z,,2017-05-01T00:00:00+00:00Z,https://openlibrary.org/works/OL25310318W,statement
Q111346972,Q111346972,P577,1985-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9145954W,statement
Q1114487,Q1114487,P577,1966-01-01T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2172411W,statement
Q1114487,Q1114487,P577,1966-01-01T00:00:00Z,,1984-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2172496W,statement
Q111470485,Q111470485,P577,2013-01-01T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL21041202W,statement
Q111568398,Q111568398,P577,2014-04-28T00:00:00Z,,1997-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL10242624W,statement
Q111669979,Q111669979,P577,1999-10-21T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL542787W,statement
Q111785187,Q111785187,P577,1891-01-01T00:00:00Z,,1901-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16079587W,statement
Q111785187,Q111785187,P577,1891-01-01T00:00:00Z,,1911-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7706570W,statement
Q111795395,Q111795395,P577,1908-01-01T00:00:00Z,,1912-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL239738W,statement
Q111795395,Q111795395,P577,1908-01-01T00:00:00Z,,1922-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL24935694W,statement
Q111805163,Q111805163,P577,1905-10-01T00:00:00Z,,1906-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7487052W,statement
Q111805372,Q111805372,P577,1909-10-01T00:00:00Z,,1910-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7487050W,statement
Q111824209,Q111824209,P577,1996-01-01T00:00:00Z,,1995-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1642331W,statement
Q111835457,Q111835457,P577,1902-01-01T00:00:00Z,,1917-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL89680W,statement
Q111889403,Q111889403,P577,1913-01-01T00:00:00Z,,1912-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL11071758W,statement
Q111901570,Q111901570,P577,1876-01-01T00:00:00Z,,1906-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6739763W,statement
Q111901880,Q111901880,P577,1864-01-01T00:00:00Z,,1855-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL75485W,statement
Q111902427,Q111902427,P577,1997-01-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3285847W,statement
Q111902437,Q111902437,P577,1900-01-01T00:00:00Z,,1901-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL36950W,statement
Q111908462,Q111908462,P577,1869-11-01T00:00:00Z,,1885-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL75481W,statement
Q111970380,Q111970380,P577,1890-01-01T00:00:00Z,,1891-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL75468W,statement
Q111995079,Q111995079,P577,1894-01-01T00:00:00Z,,1897-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL204539W,statement
Q112035470,Q112035470,P577,1916-01-01T00:00:00Z,,1918-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15253711W,statement
Q112043111,Q112043111,P577,1912-01-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3046314W,statement
Q112043863,Q112043863,P577,1856-01-01T00:00:00Z,,1854-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL75483W,statement
Q1120526,Q1120526,P577,1924-01-01T00:00:00Z,,1925-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1219871W,statement
Q112075127,Q112075127,P577,1922-01-01T00:00:00Z,,2012-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL810488W,statement
Q112080746,Q112080746,P577,1859-01-01T00:00:00Z,,1852-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7598752W,statement
Q112098687,Q112098687,P577,1895-01-01T00:00:00Z,,1896-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13123466W,statement
Q112121061,Q112121061,P577,1891-01-01T00:00:00Z,,1892-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7706166W,statement
Q112148698,Q112148698,P577,2000-01-01T00:00:00Z,,2000-05-04T00:00:00+00:00Z,https://openlibrary.org/works/OL8005722W,statement
Q112670864,Q112670864,P577,1975-01-01T00:00:00Z,,1959-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6557770W,statement
Q11275061,Q11275061,P577,1995-05-25T00:00:00Z,,2002-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17800425W,statement
Q112860717,Q112860717,P577,1977-01-01T00:00:00Z,,1970-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5182734W,statement
Q1129378,Q1129378,P577,1927-01-01T00:00:00Z,,1968-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL262426W,statement
Q1129936,Q1129936,P577,1888-01-01T00:00:00Z,,1901-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20112W,statement
Q113001500,Q113001500,P577,1999-01-06T00:00:00Z,,2000-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL8129609W,statement
Q11301625,Q11301625,P577,2005-01-01T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17742841W,statement
Q113026506,Q113026506,P577,2021-01-01T00:00:00Z,,2022-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL26432336W,statement
Q1130788,Q1130788,P577,1992-01-01T00:00:00Z,,1982-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL84925W,statement
Q113110776,Q113110776,P577,1996-01-01T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16971857W,statement
Q1132116,Q1132116,P577,2003-01-01T00:00:00Z,,2003-12-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5850746W,statement
Q1132230,Q1132230,P577,1952-01-01T00:00:00Z,,1968-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15840436W,statement
Q11326506,Q11326506,P577,2009-11-25T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17915236W,statement
Q113297544,Q113297544,P577,2017-03-01T00:00:00Z,,2017-03-07T00:00:00+00:00Z,https://openlibrary.org/works/OL19489526W,statement
Q11336,Q11336,P577,1886-01-01T00:00:00Z,,1828-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL863013W,statement
Q113361405,Q113361405,P577,1989-01-01T00:00:00Z,,1989-03-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20798426W,statement
Q113389625,Q113389625,P577,2000-01-01T00:00:00Z,,2000-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20994074W,statement
Q113410863,Q113410863,P577,1882-01-01T00:00:00Z,,1910-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL13789388W,statement
Q1134140,Q1134140,P577,1833-01-01T00:00:00Z,,1836-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1064699W,statement
Q113456986,Q113456986,P577,1950-01-01T00:00:00Z,,1954-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1411954W,statement
Q113560229,Q113560229,P577,2014-01-01T00:00:00Z,,2014-03-31T00:00:00+00:00Z,https://openlibrary.org/works/OL24154771W,statement
Q113565648,Q113565648,P577,2005-01-01T00:00:00Z,,2005-07-21T00:00:00+00:00Z,https://openlibrary.org/works/OL16934114W,statement
Q1135909,Q1135909,P577,1996-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16506273W,statement
Q1136104,Q1136104,P577,1485-01-01T00:00:00Z,,1880-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15450151W,statement
Q113772559,Q113772559,P577,2013-01-01T00:00:00Z,,2013-06-25T00:00:00+00:00Z,https://openlibrary.org/works/OL17759361W,statement
Q1137734,Q1137734,P577,2004-11-05T00:00:00Z,,2001-05-19T00:00:00+00:00Z,https://openlibrary.org/works/OL17719162W,statement
Q1137801,Q1137801,P577,2003-04-01T00:00:00Z,,2001-05-13T00:00:00+00:00Z,https://openlibrary.org/works/OL5734168W,statement
Q1137873,Q1137873,P577,1973-01-01T00:00:00Z,,1975-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1392745W,statement
Q113828138,Q113828138,P577,2020-02-03T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL18715152W,statement
Q113956532,Q113956532,P577,2022-01-01T00:00:00Z,,2022-08-15T00:00:00+00:00Z,https://openlibrary.org/works/OL28769358W,statement
Q113972838,Q113972838,P577,2003-01-01T00:00:00Z,,2003-01-31T00:00:00+00:00Z,https://openlibrary.org/works/OL17845920W,statement
Q114009775,Q114009775,P577,2016-01-01T00:00:00Z,,2016-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17846263W,statement
Q114014762,Q114014762,P577,2013-01-01T00:00:00Z,,2012-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL22342464W,statement
Q1140295,Q1140295,P577,2006-09-26T00:00:00Z,,2004-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL40873W,statement
Q114050494,Q114050494,P577,2015-09-23T00:00:00Z,,2016-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20082467W,statement
Q114051042,Q114051042,P577,2009-01-01T00:00:00Z,,2012-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17792391W,statement
Q1140678,Q1140678,P577,1892-01-01T00:00:00Z,,1948-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1518317W,statement
Q114138310,Q114138310,P577,1976-01-01T00:00:00Z,,1977-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL11159764W,statement
Q1141518,Q1141518,P577,2009-01-01T00:00:00Z,,1990-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4781294W,statement
Q1141732,Q1141732,P577,1851-01-01T00:00:00Z,,1961-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL455663W,statement
Q1141764,Q1141764,P577,1850-01-01T00:00:00Z,,1983-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15196596W,statement
Q1141764,Q1141764,P577,1850-01-01T00:00:00Z,,1964-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1541688W,statement
Q11424080,Q11424080,P577,1994-03-01T00:00:00Z,,1999-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17907224W,statement
Q114277286,Q114277286,P577,1997-08-01T00:00:00Z,,1997-12-15T00:00:00+00:00Z,https://openlibrary.org/works/OL547511W,statement
Q1142887,Q1142887,P577,1966-01-01T00:00:00Z,,1709-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1992198W,statement
Q114354601,Q114354601,P577,1936-01-01T00:00:00Z,,1976-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2782206W,statement
Q114516105,Q114516105,P577,1982-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL90071W,statement
Q114557406,Q114557406,P577,1935-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17762903W,statement
Q114559808,Q114559808,P577,1962-01-01T00:00:00Z,,1983-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL609137W,statement
Q114562090,Q114562090,P577,1983-01-01T00:00:00Z,,1980-06-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1390045W,statement
Q114568940,Q114568940,P577,1903-01-01T00:00:00Z,,2018-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL262383W,statement
Q11458132,Q11458132,P577,2004-11-10T00:00:00Z,,2007-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17826628W,statement
Q114613162,Q114613162,P577,1962-01-01T00:00:00Z,,1960-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3838407W,statement
Q114615551,Q114615551,P577,1971-01-01T00:00:00Z,,1974-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2177741W,statement
Q114627538,Q114627538,P577,2017-05-02T00:00:00Z,,2020-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL21874076W,statement
Q114640670,Q114640670,P577,1977-01-01T00:00:00Z,,1976-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6123106W,statement
Q114642445,Q114642445,P577,1978-01-01T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4165850W,statement
Q1147121,Q1147121,P577,1912-01-01T00:00:00Z,,1911-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL7973273W,statement
Q114736371,Q114736371,P577,1950-01-01T00:00:00Z,,1978-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL35386903W,statement
Q114744171,Q114744171,P577,1986-01-01T00:00:00Z,,1985-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1912730W,statement
Q1147884,Q1147884,P577,1929-01-01T00:00:00Z,,1982-10-05T00:00:00+00:00Z,https://openlibrary.org/works/OL15151000W,statement
Q1147884,Q1147884,P577,1929-08-16T00:00:00Z,,1982-10-05T00:00:00+00:00Z,https://openlibrary.org/works/OL15151000W,statement
Q114841755,Q114841755,P577,2003-05-23T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2009667W,statement
Q114850040,Q114850040,P577,1919-01-01T00:00:00Z,,1927-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1434666W,statement
Q114851362,Q114851362,P577,1933-01-01T00:00:00Z,,1964-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1434688W,statement
Q114852304,Q114852304,P577,1948-01-01T00:00:00Z,,1955-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL10335398W,statement
Q114852972,Q114852972,P577,1909-01-01T00:00:00Z,,1907-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6834019W,statement
Q114868102,Q114868102,P577,2008-01-01T00:00:00Z,,2009-08-20T00:00:00+00:00Z,https://openlibrary.org/works/OL24578810W,statement
Q114868233,Q114868233,P577,2013-01-01T00:00:00Z,,2016-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL19752297W,statement
Q114870560,Q114870560,P577,2009-01-01T00:00:00Z,,2005-09-01T00:00:00+00:00Z,https://openlibrary.org/works/OL6002987W,statement
Q114870746,Q114870746,P577,2013-05-07T00:00:00Z,,2014-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20337412W,statement
Q114870867,Q114870867,P577,1985-01-01T00:00:00Z,,2008-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3904165W,statement
Q114871014,Q114871014,P577,1990-01-01T00:00:00Z,,1991-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3677067W,statement
Q114871322,Q114871322,P577,2015-01-01T00:00:00Z,,2015-04-14T00:00:00+00:00Z,https://openlibrary.org/works/OL19340176W,statement
Q114881433,Q114881433,P577,2011-01-01T00:00:00Z,,2012-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16419953W,statement
Q114893146,Q114893146,P577,1988-01-01T00:00:00Z,,2011-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL21028230W,statement
Q114898139,Q114898139,P577,2017-07-04T00:00:00Z,,2018-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20182375W,statement
Q1149325,Q1149325,P577,1952-01-01T00:00:00Z,,1996-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL15868481W,statement
Q114937358,Q114937358,P577,1991-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4099324W,statement
Q11495397,Q11495397,P577,1973-01-01T00:00:00Z,,1958-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1933669W,statement
Q114960490,Q114960490,P577,1992-01-01T00:00:00Z,,1991-09-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2422720W,statement
Q114960981,Q114960981,P577,1979-01-01T00:00:00Z,,1900-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1655449W,statement
Q114967326,Q114967326,P577,1971-01-01T00:00:00Z,,1972-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL16476457W,statement
Q115013349,Q115013349,P577,1974-01-01T00:00:00Z,,1978-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL3256137W,statement
Q1150160,Q1150160,P577,2010-01-01T00:00:00Z,,2009-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL11822691W,statement
Q1150341,Q1150341,P577,2007-09-21T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2130549W,statement
Q115103296,Q115103296,P577,2019-01-01T00:00:00Z,,2018-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL19661338W,statement
Q1151528,Q1151528,P577,1891-09-01T00:00:00Z,,1997-10-01T00:00:00+00:00Z,https://openlibrary.org/works/OL14929939W,statement
Q115157240,Q115157240,P577,2007-11-01T00:00:00Z,,2017-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL20569377W,statement
Q1151761,Q1151761,P577,1892-01-01T00:00:00Z,,1966-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL1518358W,statement
Q115179362,Q115179362,P577,1992-01-01T00:00:00Z,,1944-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL505944W,statement
Q115196322,Q115196322,P577,2004-01-01T00:00:00Z,,2006-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL12750591W,statement
Q115220559,Q115220559,P577,2011-01-01T00:00:00Z,,2001-05-10T00:00:00+00:00Z,https://openlibrary.org/works/OL9209472W,statement
Q115257340,Q115257340,P577,2022-11-17T00:00:00Z,,2021-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL25791881W,statement
Q115300011,Q115300011,P577,2003-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5500309W,statement
Q115468788,Q115468788,P577,1843-01-01T00:00:00Z,,1845-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17367923W,statement
Q115477961,Q115477961,P577,2020-01-01T00:00:00Z,,2020-01-30T00:00:00+00:00Z,https://openlibrary.org/works/OL24339611W,statement
Q115482668,Q115482668,P577,1927-01-01T00:00:00Z,,1977-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17826079W,statement
Q115628313,Q115628313,P577,2017-01-01T00:00:00Z,,2018-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL32606581W,statement
Q115628313,Q115628313,P577,2021-01-01T00:00:00Z,,2018-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL32606581W,statement
Q115640650,Q115640650,P577,2017-01-01T00:00:00Z,,2017-09-28T00:00:00+00:00Z,https://openlibrary.org/works/OL28175830W,statement
Q115641855,Q115641855,P577,2004-01-01T00:00:00Z,,2005-09-25T00:00:00+00:00Z,https://openlibrary.org/works/OL8938156W,statement
Q115707968,Q115707968,P577,2016-01-01T00:00:00Z,,2016-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17752135W,statement
Q115818130,Q115818130,P577,2023-03-01T00:00:00Z,,2022-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL27043624W,statement
Q115958231,Q115958231,P577,2005-01-01T00:00:00Z,,2005-10-06T00:00:00+00:00Z,https://openlibrary.org/works/OL16457805W,statement
Q116012485,Q116012485,P577,2004-01-01T00:00:00Z,,2001-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL5997811W,statement
Q116025384,Q116025384,P577,1965-01-01T00:00:00Z,,1970-03-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9967945W,statement
Q116047700,Q116047700,P577,2020-01-01T00:00:00Z,,2019-09-08T00:00:00+00:00Z,https://openlibrary.org/works/OL28215302W,statement
Q1161171,Q1161171,P577,1862-01-01T00:00:00Z,,1881-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL166970W,statement
Q11612273,Q11612273,P577,2000-09-11T00:00:00Z,,2003-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17796312W,statement
Q116142425,Q116142425,P577,2000-01-01T00:00:00Z,,1999-02-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4112416W,statement
Q116151723,Q116151723,P577,2014-01-01T00:00:00Z,,2013-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL17075319W,statement
Q116174761,Q116174761,P577,1898-01-01T00:00:00Z,,1892-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL4764328W,statement
Q116175249,Q116175249,P577,1968-01-01T00:00:00Z,,1981-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL9072022W,statement
Q116178075,Q116178075,P577,1994-01-01T00:00:00Z,,1994-08-01T00:00:00+00:00Z,https://openlibrary.org/works/OL19364554W,statement
Q1162368,Q1162368,P577,1973-01-01T00:00:00Z,,1971-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL2399768W,statement
Q116258656,Q116258656,P577,1971-01-01T00:00:00Z,,1973-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL609150W,statement
Q116258656,Q116258656,P577,1971-01-01T00:00:00Z,,1994-01-01T00:00:00+00:00Z,https://openlibrary.org/works/OL609151W,statement
